박영선,69,1814514,PRC_V1B2W0Z1E0M9V1F8L1A7V2X4T7E4F2,공직선거법 일부개정법률안,계류,2012-01-09,"","","■ 제안이유 
  최근 BBK 의혹을 제기한 정봉주 전 의원이 유죄판결을 받은 사건을 계기로 공직선거법상의 허위사실 공표죄의 구성요건에 대한 재검토가 이루어져야 한다는 사회적 비판이 제기되고 있음.
공직선거에 있어서 후보자가 공직을 담당할 적격자인지 검증하기 위한 선거운동의 자유가 보장되어야 하고, 선거 운동의 자유는 언론의 자유 내지 표현의 자유가 기초되어야 함. 선거는 진실의 추구가 중요하기 때문에 증거가 충분하지 않더라도 의혹제기를 할 수 있어야 하고, 의혹을 쉽게 해명할 수 있는 사람이 해명을 통하여 검증이 철저히 이루어지도록 하여 유권자가 올바른 선택을 할 수 있도록 하여야 함.
  그런데 우리 대법원은 “허위사실공표죄 등이 성립하기 위하여는 검사가 공표된 사실이 허위라는 점을 적극적으로 증명할 것이 필요하고, 공표한 사실이 진실이라는 증명이 없다는 것만으로는 허위사실공표죄가 성립할 수 없다”고 판시하면서도, “위 증명책임을 다하였는지 여부를 결정함에 있어서는, (중략) ... 의혹을 받을 일을 한 사실이 없다고 주장하는 사람에 대하여 의혹을 받을 사실이 존재한다고 적극적으로 주장하는 자는 그러한 사실의 존재를 수긍할 만한 소명자료를 제시할 부담을 진다고 할 것이며, 검사는 제시된 그 자료의 신빙성을 탄핵하는 방법으로 허위성의 입증을 할 수 있다고 할 것인데, 이 때 제시하여야 할 소명자료는 위의 법리에 비추어 단순히 소문을 제시하는 것만으로는 부족하고 적어도 허위성에 관한 검사의 입증활동이 현실적으로 가능할 정도의 구체성은 갖추어야 할 것이며, 이러한 소명자료의 제시가 없거나 제시된 소명자료의 신빙성이 탄핵된 때에는 허위사실 공표로서의 책임을 져야 한다”고 판시함으로써 사실상 “허위”에 대한 입증책임을 의혹제기를 한 진술자에게 전환시킨 것임.
  정봉주 전 의원 사건의 경우에도 정 전 의원이 제시한 소명자료의 신빙성이 검사에 의해 탄핵되었다고 판단하고, 그렇기 때문에 정 전 의원이 제기한 BBK의혹이 허위임이 증명되었고 정 전의원이 진실이라고 믿을 만한 상당한 이유가 있는 근거에 기초하여 이루어진 것으로 볼 수 없다는 논리 비약적인 결론에 이르렀다고 보여짐. 즉 ‘허위’라는 입증을 검사가 직접적으로 하지 아니하였음에도 유죄 판결을 선고함으로써 향후 허위사실공표죄를 수사하는 검사는 의혹제기자의 근거가 충분한지 여부만 조사하면 되고 정작 ‘허위인지 여부’는 조사하지 않아도 되어 실체적 진실을 밝힐 필요가 없어짐. 공직에 입후보한 자에 대한 검증을 위한 진실 공방을 유권자들은 정작 선거과정에서 제기할 수 없게 됨. 입후보자들이 주장하면 그저 진실이라고 믿고 선택을 하라는 것인데, ‘확실한 증거가 없으면 입을 다물라’는 것은 인류 역사의 사상·문화의 발전을 포기하라는 것임은 물론 모든 권력비리에 관해 침묵하라는 것과 같음.  
  이에 개정안은 허위 사실 공표죄가 성립하기 위해서는 “허위의 사실임을 알고도 후보자를 비방할 목적이 있어야 한다”는 요건을 명시하여 허위의 사실뿐만 아니라 진술자가 허위라고 인식하고 있었는지에 대한 입증책임이 검사에게 있음을 명확히 하고, 특히 공직선거에 있어서 공직자 검증의 중요성을 고려하여 “비방의 목적”을 구성요건에 추가하며, 허위 사실 공표 행위가 진실한 사실이라고 믿을 만한 상당한 이유가 있고 공공의 이익을 주된 목적으로 하거나 공공성 또는 사회성이 있는 공적 관심사안에 관한 것으로써 사회의 여론형성 내지 공개토론에 기여하는 경우에는 처벌하지 못하도록 함으로써 헌법에서 규정하고 있는 선거의 공정성 내지 선거운동의 자유, 표현의 자유 내지 언론의 자유 및 국민의 알권리를 실질적으로 보장하고, 개인의 명예 또는 사생활 보호와도 균형을 도모하고자 함. 
  특히, 우리 「형법」 제1조제3항은 재판 확정 후 법률의 변경에 의하여 그 행위가 범죄를 구성하지 아니하는 때에는 형의 집행을 면제한다고 규정하고 있는데, 이는 직접 위헌판결을 받지 아니하였다 하더라도 국민의 기본권을 제약하는 법률을 입법자가 개정을 한 경우 그 개정 이전에 확정 판결을 받은 자를 구제함으로써 국민의 기본권을 보호하기 위한 규정인 바, 선거운동의 자유 내지 양심·표현의 자유, 국민의 알권리 등 국민의 기본권을 부당하게 제약할 우려가 있는 동법 개정의 취지에 부합하도록 이 법 개정 전에 확정판결을 받은 자에 대하여는 형의 집행이 면제됨을 부칙 경과규정에 명확히 규정함.  
■ 주요내용 
  가. 허위경력 등 공표죄와 허위 사실 공표죄의 구성요건에 허위임을 알고도 후보자를 비방할 목적이 있어야 한다는 요건을 추가함(안 제250조제1항·제2항).
나. 허위경력 등 공표 행위와 허위 사실 공표 행위가 진실한 사실이라고 믿을 만한 상당한 이유가 있고 공공의 이익을 주된 목적으로 하거나 그 행위가 공공성 또는 사회성이 있는 공적 관심사안에 관한 것으로써 사회의 여론형성 내지 공개토론에 기여하는 경우에는 처벌하지 아니함(안 제250조제4항).","김동철,김학재,박영선,박우순,박주선,백원우,신건",정치개혁특별위원회
박영선,69,1814513,PRC_E1V2H0N1Z0X9T1I8J1N2M4W6J0M6A3,형법 일부개정법률안,계류,2012-01-09,"","","■ 제안이유 
헌법이 규정하고 있는 언론·출판의 자유가 보장되기 위해서는 ‘타인이 듣기 좋은 말을 할 자유’만을 보호하는 것이 아니라 ‘타인이 듣기 싫어하는 말도 할 수 있는 자유’를 보장하는 것이 핵심이라고 할 수 있음. 진실이 누군가에게 불리하거나 불편하다고 하여 그 사실의 공개를 금지함으로써 법이 보호하고자 하는 가치가 무엇인지 명확하지 않을 뿐만 아니라, 민주주의의 근간을 이루는 언론출판의 자유 및 알권리 보다 더 보호가치가 있는 것인지 의문임. 
또한, 형사상 명예훼손은 정치적으로 악용되는 사례가 많고, 권력자에 대한 비판이 사라지면 그 사회는 더 부패한다는 부패와 언론의 자유가 반비례 관계에 있음은 매년 국제기구들의 조사에서 재확인되고 있는 바, 부패를 방지하고 사회의 투명성 제고를 위해서도 최소한 진실과 허위의 진실을 구분하지 않고 명예훼손 행위를 형사 처벌하는 우리 형법은 개정되어야 함.
우선 우리 형법은 사실을 적시한 경우에도 명예훼손죄를 적용하고 있는 바, 오염된 과자, 비위생적 급식을 하는 학교, 환자를 학대하는 병원, 의뢰인을 속이는 변호사, 뇌물을 주고받은 지방자치단체 정치인들 등에 대한 익명보도가 나올 때마다 국민들은 해당 업체, 기관, 사람의 실명을 몰라 국민들은 계속 피해를 보고, 같은 업종에 종사하는 선량한 업체나 기관, 특정 인물이 억울하게 피해를 보거나 의심을 받아야 함. 
이에 사실을 적시한 경우의 명예훼손죄를 삭제함으로써 가처분 또는 민사 손해배상 책임은 별론으로 하더라도 형사처벌은 받지 않도록 함으로써 헌법 제21조가 보호하는 언론·출판의 자유를 실질적으로 보호하고자 함. 
  다음으로, 우리 형법은 허위의 사실을 적시한 경우에도 명예훼손죄를 적용하되, 「형법」 제310조는 “제307조 제1항(사실적시 명예훼손)의 행위가 진실한 사실로서 오로지 공공의 이익에 관한 때에는 처벌하지 아니한다”고 규정하고 있음.
  이와 관련한 대법원 판례는 허위사실 및 허위사실의 인식에 대한 입증책임이 검사에게 있다고 판시하면서도, 구체적 사건의 결론에 있어서는 진실인지 입증하지 못한 경우 제대로 된 근거를 가지고 있었다고 보기 힘들다는 판결을 하는 경우가 종종 있음. 그러나 예를 들면 안기부 X파일 검사가 실제로 떡값을 받았는지, 언론사 사장이 성상납을 받았는지, 미국산 쇠고기의 광우병 감염 가능성이 얼마나 높은지 등등 과학적으로 현실적으로 확인이 불가능한 명제도 많은데, ‘확실한 증거가 없으면 입을 다물라’는 것은 인류 역사의 사상·문화의 발전을 포기하라는 것임은 물론 모든 권력비리에 관해 침묵하라는 것과 같음.    또한, 위와 같이 위법성 조각사유를 포괄적으로 규정하고 있어 법적용에 있어 일관성이 없고, 판례는 진실성의 증명과 공공의 이익이라는 위법성의 조각 요건을 엄격하게 요구하고 이에 대한 입증책임을 행위자에게 부과하는 등 위 규정에 따라 처벌하지 아니하는 경우는 몇 건에 불과하여 언론의 자유 또는 표현의 자유를 위축시켜 왔다는 비판이 제기되어 왔음
  이에 허위 사실에 관한 명예훼손죄가 성립하기 위해서는 ‘허위의 사실임을 알고 해악을 끼칠 의도’가 있어야 한다는 요건을 명시하여 허위의 사실뿐만 아니라 진술자가 허위라고 인식하고 있었는지에 대한 입증책임이 검사에게 있음을 명확히 하고, 위법성 조각사유를 구체적으로 명시함으로써 헌법상 보장된 표현의 자유 내지 언론의 자유 및 국민의 알권리를 실질적으로 보장하고, 개인의 명예 또는 사생활 보호와도 균형을 도모하고자 함. 
마지막으로, 검찰이 자의적으로 수사를 착수하는 등 정치적으로 악용되지 않도록 고소가 있어야 공소를 제기할 수 있도록 친고죄로 개정함. 
■ 주요내용 
  가. 사실에 관한 명예훼손죄를 처벌하는 규정을 삭제하고, 허위의 사실에 관한 명예훼손죄의 구성요건에 허위의 사실임을 알아야 한다는 요건을 추가함(안 제307조).
나. 사자에 대한 명예훼손죄의 구성요건에 허위의 사실임을 알아야 한다는 요건을 추가함(안 제308조).
다. 출판물등에 의한 경우에도 사실에 관한 명예훼손죄를 처벌하는 규정은 삭제하고, 허위 사실에 관한 명예훼손죄의 구성요건에 허위의 사실임을 알고 있어야 함을 명시함(안 제309조).
라. 명예훼손의 행위가 진실한 사실이라고 믿을 만한 상당한 이유가 있고 공공의 이익을 주된 목적으로 하거나 상대방이 공직자 또는 공인인 때 또는 그 행위가 공공성 또는 사회성이 있는 공적 관심사안에 관한 것으로써 사회의 여론형성 내지 공개토론에 기여하는 경우에는 처벌하지 아니함(안 제310조).
마. 명예훼손의 죄는 고소가 있어야 공소를 제기할 수 있음(안 제312조).","김동철,김학재,박영선,박우순,박주선,백원우,신건",법제사법위원회
박영선,69,1814510,PRC_D1W2C0J1Z0J9U1C7Q4U7U1O6C6N7M3,정보통신망 이용촉진 및 정보보호 등에 관한 법률 일부개정법률안,계류,2012-01-09,"","","제안이유
  인터넷은 최근 급속도로 성장하는 SNS 문화를 비롯하여 사회 구성원들 간의 다양하고 자유로운 의사소통의 장으로서의 기능이 확대되고 있는 바, 인터넷에서의 언론의 자유 또는 표현의 자유의 보장의 필요성은 더욱 커지고 있음.
  헌법이 규정하고 있는 언론·출판의 자유가 보장되기 위해서는 ‘타인이 듣기 좋은 말을 할 자유’만을 보호하는 것이 아니라 ‘타인이 듣기 싫어하는 말도 할 수 있는 자유’를 보장하는 것이 핵심이라고 할 수 있음. 진실이 누군가에게 불리하거나 불편하다고 하여 그 사실의 공개를 금지함으로써 법이 보호하고자 하는 가치가 무엇인지 명확하지 않을 뿐만 아니라, 민주주의의 근간을 이루는 언론출판의 자유 및 알권리 보다 더 보호가치가 있는 것인지 의문임.
  또한, 형사상 명예훼손은 정치적으로 악용되는 사례가 많고, 권력자에 대한 비판이 사라지면 그 사회는 더 부패한다는 부패와 언론의 자유가 반비례 관계에 있음은 매년 국제기구들의 조사에서 재확인되고 있는 바, 부패를 방지하고 사회의 투명성 제고를 위해서도 최소한 진실과 허위의 진실을 구분하지 않고 명예훼손 행위를 형사 처벌하는 현행법은 개정되어야 함.
  우선 현행법은 사실을 적시한 경우에도 명예훼손죄를 적용하고 있는 바, 오염된 과자, 비위생적 급식을 하는 학교, 환자를 학대하는 병원, 의뢰인을 속이는 변호사, 뇌물을 주고받은 지방자치단체 정치인들 등에 대한 익명보도가 나올 때마다 국민들은 해당 업체, 기관, 사람의 실명을 몰라 국민들은 계속 피해를 보고, 같은 업종에 종사하는 선량한 업체나 기관, 특정 인물이 억울하게 피해를 보거나 의심을 받아야 함.
  이에 사실을 적시한 경우의 명예훼손죄를 삭제함으로써 가처분 또는 민사 손해배상 책임은 별론으로 하더라도 형사처벌은 받지 않도록 함으로써 헌법 제21조가 보호하는 언론·출판의 자유를 실질적으로 보호하고자 함.
  다음으로, 현행법은 허위의 사실을 적시한 경우에도 명예훼손죄를 적용하면서 형법 제310조와 같이 처벌을 완화하는 규정조차 없음. 
  이와 관련한 대법원 판례는 허위사실 및 허위사실의 인식에 대한 입증책임이 검사에게 있다고 판시하면서도, 구체적 사건의 결론에 있어서는 진실인지 입증하지 못한 경우 제대로 된 근거를 가지고 있었다고 보기 힘들다는 판결을 하는 경우가 종종 있음. 그러나 예를 들면 안기부 X파일 검사가 실제로 떡값을 받았는지, 언론사 사장이 성상납을 받았는지, 미국산 쇠고기의 광우병 감염 가능성이 얼마나 높은지 등등 과학적으로 현실적으로 확인이 불가능한 명제도 많은데, ‘확실한 증거가 없으면 입을 다물라’는 것은 인류 역사의 사상·문화의 발전을 포기하라는 것임은 물론 모든 권력비리에 관해 침묵하라는 것과 같음.  
  이에 허위 사실에 관한 명예훼손죄가 성립하기 위해서는 ‘허위의 사실임을 알고’ 있어야 한다는 요건을 명시하여 허위의 사실뿐만 아니라 진술자가 허위라고 인식하고 있었는지에 대한 입증책임이 검사에게 있음을 명확히 하고, 명예훼손의 행위가 진실한 사실이라고 믿을 만한 상당한 이유가 있고 공공의 이익을 주된 목적으로 하거나 상대방이 공직자 또는 공인인 때 또는 그 행위가 공공성 또는 사회성이 있는 공적 관심사안에 관한 것으로써 사회의 여론형성 내지 공개토론에 기여하는 경우에는 처벌하지 아니함으로써 헌법상 보장된 표현의 자유 내지 언론의 자유 및 국민의 알권리를 실질적으로 보장하고, 개인의 명예 또는 사생활 보호와도 균형을 도모하고자 함.
  마지막으로, 검찰이 자의적으로 수사를 착수하는 등 정치적으로 악용되지 않도록 고소가 있어야 공소를 제기할 수 있도록 친고죄로 개정함. 
주요내용
  가. 사실에 관한 명예훼손죄를 처벌하는 규정을 삭제하고, 허위의 사실에 관한 명예훼손죄의 구성요건에 거짓임을 알고 있어야 함을 명시함(안 제70조제1항).
  나. 명예훼손의 죄는 고소가 있어야 공소를 제기할 수 있음(안 제70조제2항).
  다. 명예훼손의 행위가 진실한 사실이라고 믿을 만한 상당한 이유가 있고 공공의 이익을 주된 목적으로 하거나 상대방이 공직자 또는 공인인 때 또는 그 행위가 공공성 또는 사회성이 있는 공적 관심사안에 관한 것으로써 사회의 여론형성 및 공개토론에 기여하는 경우에는 처벌하지 아니함(안 제70조제3항).","김동철,김학재,박영선,박우순,박주선,백원우,신건",문화체육관광방송통신위원회
박영선,69,1814223,PRC_J1R1U1N2K2W0U1M7Z3A9Z2Y3S1Q2A3,공직선거법 일부개정법률안,계류,2011-12-20,"","","제안이유
 정당 중심의 기존 공천제도 대신에 국민들이 직접 국회의원 예비후보를 선출하도록 하여 공천권을 국민에게 돌려주는 국민공천 예비선거제도를 도입하고자 함.
 국민공천 예비선거제도는 다수의 후보자가 제한없이 참여하며 이 중에서 다수 득표를 한 2인을 최종 후보자로 결정하는 것임. 이 들 두 명을 대상으로 최종선거를 실시하여 국회의원을 선출하는 제도로 미국 일부 주에서 실시하고 있음. 당원뿐만 아니라 일반 유권자까지 후보 선출 과정에 참여시킴으로써 정당의 선거 경쟁력을 높이는 효과와 반복되는 정당의 해체와 창당을 방지하여 불필요한 정국 혼란과 이로 인한 낭비를 방지하는 효과가 기대됨.
주요내용
  가. 지역구 국회의원선거에 있어 공직선거의 선거권자에게 선거권을 부여하여 실시하는 경선(예비선거)에서 선출된 사람에 한하여 후보자로 등록할 수 있게 함(안 제48조의2제1항).
  나. 예비선거의 선거사무는 선거관리위원회가 함(안 제48조의2제2항) 
  다. 예비선거일은 선거일전 30일 이후 첫 번째 토요일로 함.(안 제48조의2제3항)
  라. 예비선거인명부는 구ㆍ시ㆍ군의 장이 예비선거의 선거일 전 10일 현재 관할 구역에 주민등록 또는 국내거소신고가 되어 있는 선거권자를 읍ㆍ면ㆍ동별로 조사하여 작성한 다음 관할 구ㆍ시ㆍ군선거관리위원회에 송부하도록 하고, 중앙선거관리위원회는 선거인명부를 전자파일형태로 전국단위로 통합ㆍ작성하도록 함(안 제48조의2제4항).
  마. 예비선거의 후보자로 등록하고자 하는 사람은 예비선거일 전 15일부터 2일간 매일 오전 9시부터 오후 6시까지 선거구관리위원회에 서면으로 등록을 신청하도록 함.(안 제48조의2제5항)
  바. 예비선거의 선거운동은 예비선거의 후보자등록마감일의 다음날부터 예비선거의 선거일 전일까지 제57조의3에 따른 방법으로 할 수 있도록 하고, 다만 같은 조 제1항제2호에 따른 경선홍보물은 후보자가 매세대에 발송할 수 있도록 함.(안 제48조의2제6항)
  사. 예비선거의 투표 및 개표는 다음 각 호에 따르되, 그 밖의 투표 및 개표에 관한 사항은 그 성질에 반하지 아니하는 범위에서 제10장·제11장의 규정(해당 규정에 대한 벌칙이 있는 경우 그 벌칙규정을 포함한다)을 준용하도록 함.(안 제48조의2제7항)
  사. 투표소는 읍·면·동마다 1개소를 설치하며, 제148조·제149조·제149조의2에 따른 부재자투표소와 기표소는 설치하지 아니함(안 제48조의2제7항제1호)
  아. 투표용지 게재순위는 제150조의 규정을 준용하며, 하나의 정당소속 후보자가 2명 이상인 때의 게재순위는  추첨하여 결정하고, “1-가, 1-나, 1-다” 등으로 표시함.(안 제48조의2제7항제2호)
  자. 투표소는 오전 6시에 열어 오후 5시에 닫으며, 선거인은 자신이 투표하기 편리한 어느 하나의 투표소에 가서 투표할 수 있도록 함(안 제48조의2제7항제3호)
  차. 중앙선거관리위원회는 같은 사람이 2회 이상 투표를 할 수 없도록 하는데 필요한 기술적 조치를 해야 함(안 제48조의2제7항제4호)
  카. 투표 및 개표참관인은 후보자마다 2명으로 함(안 제48조의2제7항제5호)
  타. 중앙선거관리위원회는 선거구별로 개표결과를 집계하여 해당 선거구선거관리위원회에 통지하도록 함(안 제48조의2제7항제6호)
  하. 선거구선거관리위원회는 유효투표의 다수를 얻는 자 순으로 2명을 후보자로 등록할 수 있는 자로 결정하되, 유효투표수가 같아 그 인원이 2명을 초과하게 되는 때에는 해당 후보자를 모두 후보자로 등록할 수 있는 자로 결정하도록 함(안 제48조의2제8항)
  거. 예비선거의 관리에 필요한 구체적인 절차 그 밖에 필요한 사항은 중앙선거관리위원회규칙으로 정하도록 함(안 제48조의2제9항)","강기정,강봉균,강창일,김동철,김부겸,김성곤,김성순",정치개혁특별위원회
박영선,69,1813492,PRC_K1F1G1Y0S1R8S1H1N0J6H0R7E3C0K4,국외약탈문화재환수특별위원회 구성결의안,계류,2011-10-18,"","","","강기정,김부겸,김상희,문학진,문희상,박선숙,박선영",국회운영위원회
박영선,69,1813491,PRC_Q1F1B1M0T1A8M1Q0J5C6D0P3B8H8X6,자본시장과 금융투자업에 관한 법률 일부개정법률안,계류,2011-10-18,"","","제안이유 및 주요내용
  최근 금융투자업에 종사하는 임직원이 금융투자 정보의 접근 및 분석에 있어서 일반투자자 보다 우월한 점을 이용하여 선행매매 등 불공정한 거래행위를 함으로써 선량한 일반투자자들의 피해가 크게 증가하고 있음.
  이에 금융투자업자의 임직원이 금융투자상품을 매매하는 경우 연간 매매 횟수 및 금액을 제한하여 금융투자업자 임직원의 불공정거래행위와 도덕적 해이를 방지함으로써 건전한 금융거래질서를 확립하려는 것임(안 제63조제1항제4호 신설).","권선택,김학재,문학진,박기춘,박영선,박우순,신건",정무위원회
박영선,69,1813294,PRC_U1B1T0R9S2P9M1I8B1E8S1D0N2H6D2,영유아보육법 일부개정법률안,계류,2011-09-29,"","","■ 제안이유 
  2011년도 1/4분기를 기준으로 40개의 국가산업단지가 조성되어 4만2천여 기업의 91만여 근로자가 국가산업단지에서 근무하고 있으나, 산업단지관리공단이 보유한 국가산업단지 어린이집 설치 현황에 따르면 관내 어린이집 수가 18개소에 불과하여 산업단지에 근무하는 근로자 에 대한 보육지원 기반이 매우 취약한 실정임.
  산업단지에 입주한 기업은 대부분 중소기업으로 이들은 직장어린이집 설치 의무사업장은 아니지만, 이들 기업에 근무하는 근로자는 더욱 높은 보육수요를 지니고 있음. 그러나, 소규모 사업장의 경우 직장어린이집을 단독으로 설치·운영하는데 어려움이 있으며, 공동 직장어린이집을 설치하고자 하여도 같은 뜻을 지닌 기업체와의 정보 교류가 어렵고, 산업단지라는 입지의 특이성으로 일반 어린이집의 진입 또한 어려워서 산업단지 내 높은 보육수요에 비하여 어린이집은 매우 부족함. 
  이에 산업단지 내 소규모사업장의 사업주로부터 어린이집 설치 요청이 있는 경우 산업단지의 관리권자는 산업단지어린이집을 설치·운영하거나 지역의 어린이집과 위탁계약을 맺도록 하는 등 산업단지 근로자의 보육을 지원함으로써 중소기업 근로자가 일과 보육을 양립할 수 있는 환경을 조성하려는 것임. 
■ 주요내용 
  가. 지방보육정보센터는 관할 지역의 사업장의 사업주가 근로자를 위하여 다른 사업장의 사업주와 공동으로 직장어린이집을 설치·운영하려는 경우 필요한 정보를 수집·제공할 수 있도록 함(안 제7조제2항 신설).
  나. 「산업집적활성화 및 공장설립에 관한 법률」 제2조제16호의 관리권자가 산업단지 내 소규모사업장의 근로자를 위하여 설치·운영하는 어린이집을 ‘산업단지어린이집’으로 하고, 이를 어린이집의 종류에 추가함(안 제10조제6호 신설).
  다. 국공립어린이집 우선설치 지역으로 「산업입지 및 개발에 관한 법률」 제2조제5호에 따른 산업단지로서 대통령령으로 정하는 일정 규모 이상의 산업단지 지역을 추가함.
  라. 산업단지에 입주한 사업장으로서 대통령령으로 정하는 소규모사업장의 사업주는 산업단지관리권자에게 산업단지어린이집을 설치·운영할 것을 요청할 수 있도록 하고, 이 경우 산업단지관리권자는 산업단지어린이집을 설치·운영하거나 지역의 어린이집과 위탁계약을 맺어 근로자 자녀의 보육을 지원하도록 함(안 제14조의2제1항 신설). 
  마. 시장·군수·구청장은 산업단지어린이집에 대하여 어린이집의 설치기준 및 놀이터 설치 기준을 적용하기 어렵다고 인정하는 경우에는 그 기준을 완화하여 적용할 수 있도록 함(안 제14조의2제2항 신설).","권선택,김학재,문학진,박기춘,박영선,박우순,신건",보건복지위원회
박영선,69,1812762,PRC_F1W1G0P8C0B1Q1E0A2K5Z1W8L8F2K9,학교급식법 일부개정법률안,계류,2011-08-01,"","","","김동철,박영선,박우순,박주선,신건,양승조,유선호",교육과학기술위원회
박영선,69,1812628,PRC_Z1J1L0A7S1M4S1X7C0P7R4G0T1V4Q3,금융위원회의 설치 등에 관한 법률 일부개정법률안,계류,2011-07-14,"","","제안이유
현행법은 금융위원회 위원은 ‘자기와 직접 이해관계가 있는 사항’에 대하여 심의·의결할 수 없도록 하고 있음. 
그런데 지난 4월 금융위원회는 미국계 사모펀드인 론스타의 외환은행 대주주 ‘정기 적격성’에 문제가 없다고 결론 내렸으나 이후 문제가 제기되자 론스타의 대주주 자격에 대한 심사를 미루고 있는 가운데, 론스타의 외한은행 헐값매각이 이루어지던 시기에 론스타의 법률대리인을 맡았던 법무법인에 재직하였던 자가 금융위원회 심의 위원으로 참가하여 공정성에 논란이 제기된 바 있음. 
감독기관인 금융위원회는 대립되는 이해관계를 수반하는 경우 특정인 또는 당사자에게 편파적인 권한 행사를 하여서는 아니되며 공정성에 대한 의심을 받을 수 있는 외관조차도 만들어서는 안 됨. 
이에 개정안은 자기 또는 자기가 소속하였던 법인, 단체, 조합 등이 수행하거나 수행하였던 조사·수사, 심리·심판 또는 법률·세무·회계·금융 등에 관한 자문 등 업무와 관계가 있는 사항을 추가로 명시함으로써 제도적으로 공정하고 투명한 절차를 확립하려는 것임.
또한, 최근 저축은행 비리 사건 및 퇴출저지 의혹 등과 관련하여 감독기관인 금융당국의 유착관계와 권한 남용 나아가 범죄행위까지 밝혀짐에 따라 국민적 신뢰가 실추됨.
개정안은 국회 소관 상임위원회가 요구할 경우 금융위원회는 의결서 및 익명으로 처리된 의사록 전문을 비공개로 제출하도록 함으로써 공정한 금융거래질서를 확립하여야 할 감독기관의 공정성을 제고하도록 함. 다만, 익명으로 처리된 의사록 전문의 경우에는 해당 금융위원회 회의 개최 후 4년이 경과한 다음에 하도록 함으로써 업무수행에 지장을 초래하지 아니하도록 함. 같은 취지에서 금융통화위원회 의결서 등을 공개하도록 하는 한국은행법 개정안이 지난 6월 30일 법제사법위원회에서 의결되었음.
주요내용
  가. 금융위원회 회의에서 위원이 심의·의결에서 제척되는 사유에 자기 또는 자기가 소속하였던 법인, 단체, 조합 등이 수행하거나 수행하였던 조사·수사, 심리·심판 또는 법률·세무·회계·금융 등에 관한 자문 등 업무와 관계가 있는 사항을 추가함(안 제12조제4항제4호 신설).
  나. 금융위원회는 국회 소관 상임위원회가 요구할 경우 금융위원회 의결서 및 익명으로 처리된 금융위원회 의사록 전문을 비공개로 제출하도록 하되, 다만, 익명으로 처리된 금융위원회 의사록 전문의 경우에는 해당 금융위원회 회의 개최 후 4년이 경과한 경우에 한함(안 제12조제3항 신설).","권선택,김동철,문학진,박기춘,박선숙,박영선,박우순",정무위원회
박영선,69,1812627,PRC_G1O1W0M7M1D4J1E7N0E5H3Z6K0X4V8,주택임대차보호법 일부개정법률안,계류,2011-07-14,"","","제안이유
최근 통계청에 따르면 지난 6월 전국의 평균 월세가격은 작년 동월 대비 2.8% 상승, 지난 1996년 이후 15년만에 최고치를 기록함.  또 6월 전세가격 상승률은 4.6%를 기록하여 2003년 이후 가장 높은 상승률을 기록하는 등 올해 들어 매월 전월세 가격 상승률은 그 폭이 커지고 있음. 여기에 높은 물가상승률로 인하여 실제 소득까지 감소하고 있어 서민들의 주거불안을 심화시키고 있음.
개정안은 확정일자 부여 사무를 행하는 자에게 차임에 관한 정보를 관리하도록 하고, 임차인 등은 차임 등의 정보를 요청할 수 있도록 함으로써 전·월세값에 대한 객관적인 정보의 수집·관리와 전월세값 공시를 통한 합리적인 임대차제도 구축 및 전월세값 안정에 기여하고자 함. 
주요내용
  가. 확정일자 부여 사무를 행하는 읍사무소, 면사무소, 동 주민센터 또는 시(특별시ㆍ광역시는 제외하고, 특별자치도는 포함한다. 이하 같다)ㆍ군ㆍ구(자치구를 말한다. 이하 같다)의 출장소, 공증인법에 의한 공증인 또는 법원서기에게 해당 주택소재지, 확정일자 부여일 및 차임 등에 관한 확정일자부를 작성할 의무를 부여함. 이 경우 전산처리정보조직을 이용할 수 있도록 함(제3조의2제7항 신설).
  나. 임차인 또는 임차를 하려는 사람은 해당 주택에 확정일자를 부여한 자에게 확정일자 부여일 및 차임에 관한 정보를 제공하여 줄 것을 요청할 수 있음(제3조의2제8항 신설).","권선택,김동철,문학진,박기춘,박선숙,박영선,박우순",법제사법위원회
