김기현,72,1813328,PRC_Y1A1S0X9K3Q0B1K8L2N0R5X7Z6I9P3,석유등액체연료 물류사업법안,계류,2011-09-30,"","","제안이유
  석유는 지난 150년간 중추적 에너지 자원이었으며, 최근 신재생에너지의 개발과 발전에도 불구하고 현재는 물론 향후에도 중요한 에너지 자원임. 따라서 미국이나 싱가포르 등은 석유물류허브를 통한 석유물류의 활성화를 적극 지원하여 석유, 석유화학, 해운 및 금융산업의 발전을 유도하고 고부가가치를 창출하고 있음.
  최근 동북아시아 지역 국가의 경제규모 및 산업생산량이 세계에서 차지하는 비중이 점차 높아지고 있으며, 중국·일본·한국은 세계 2, 3, 7위의 석유소비국으로서 전 세계 석유소비량의 18%를 차지하고 있음. 
  동북아시아의 중심에 위치한 우리나라는 상업용 저장시설의 부족, 석유거래 전문 트레이더 및 금융연계 상품의 미비 등 싱가포르 등에 비해 경쟁력이 떨어지는 요소에도 불구하고 지리적 이점, 양호한 항만조건, 충분한 잉여정제력 등 강점을 보유하고 있어 동북아 석유물류 중심으로 성장·발전할 수 있는 충분한 잠재력을 지니고 있음.
  따라서 상업용 저장시설의 확충 등 경쟁력이 떨어지는 요소들에 대한 보완과 함께, 석유등액체연료 물류단지의 설치 및 운영과 국제적인 석유거래소 설치·운영을 통한 석유거래 활성화를 통하여 우리나라를 동북아지역의 석유물류허브로 육성함으로써 석유위기에 대한 대응능력 강화와 석유산업의 발전을 도모하고 이를 통해 국가경제의 새로운 성장동력을 창출하려는 것임. 
주요 내용
  가. 석유등액체연료를「석유 및 석유대체연료 사업법」에 따른 석유, 석유제품, 부산물인 석유제품, 유사석유제품 및 석유대체연료로 정의함(안 제2조제1호).
  나. 석유등액체연료 물류사업을 석유물류시설을 신설·증설·개량·운영하는 석유물류시설사업과 석유시장 또는 석유시장 밖에서 석유등액체연료의 매매·중개·주선 등을 하는 석유거래업으로 정의(안 제2조제3호)
  다. 지식경제부장관은 석유물류시설사업을 추진하려는 때에는 석유물류시설의 설치 및 운영에 관한 사업계획 수립하여야 하고, 관계 중앙행정기관의 장 및 관할 특별시장·광역시장·도지사 또는 특별자치도지사와 협의하여야 함(안 제4조).
  라. 지식경제부장관은 석유물류시설의 설치 및 운영 등에 관한 사업계획에 따라 석유물류단지를 지정·고시함(안 제5조).
  마. 석유물류단지로 지정·고시된 지역에서는 건축물의 건축, 공작물의 설치 등의 행위를 제한함(안 제7조).
  바. 지식경제부장관은 국가 또는 지방자치단체,「한국석유공사법」에 따른 한국석유공사,「지방공기업법」에 따른 지방공기업 및 대통령령으로 정하는 공공기관을 석유물류시설사업의 시행자로 지정하여야 함(안 제9조).
  사. 사업시행자가 석유물류시설사업을 시행하려는 경우에는 대통령령으로 정하는 바에 따라 석유물류시설사업실시계획을 작성하여 지식경제부장관의 승인을 받아야 함(안 제10조).
  아. 석유물류시설사업실시계획의 승인이 있은 후 석유물류단지에서 관계 행정기관의 장이 허가나 그 밖의 처분을 하려는 경우에는 지식경제부장관과 협의하여야 함(안 제14조).
  자. 사업시행자는 석유물류시설사업의 시행을 위하여 필요한 경우 「공익사업을 위한 토지 등의 취득 및 보상에 관한 법률」에 따란 토지·물건 또는 권리 등을 수용하거나 사용할 수 있도록 함(안 제15조).
  차. 사업시행자는 석유물류시설사업을 위한 토지매수업무·손실보상업무·이주대책사업 등의 시행을 대통령령으로 정하는 바에 따라 관할 지방자치단체의 장에게 위탁할 수 있도록 함(안 제16조).
  카. 사업시행자가 지방자치단체인 경우에는 석유물류시설사업으로 조성 또는 설치된 토지 및 석유물시시설은 준공과 동시에 해당 지방자치단체에 귀속되고, 사업시행자가 국가 또는 지방자치단체가 아닌 경우 석유물류시설사업으로 조성된 토지 및 석유물류시설은 사업시행자가 소유권을 취득하도록 하되,「항만법」에 따른 토지 및 항만시설을 준공과 동시에 국가에 귀속되도록 함(안 제19조).
  타. 석유물류단지는 지식경제부장관이 관리하며, 지식경제부장관은 석유물류단지의 관리에 관한 기본적 사항을 정한 석유물류단지관리지침을 작성하여 관보에 고시하여야 함(안 제24조 및 제25조).
  파. 석유물류단지의 관리업무를 위하여 석유등 액체연료 물류단지관리사업단을 설립하려는 자는 대통령령으로 정하는 설립요건을 갖추어 관리권자의 인가를 받도록 함(안 제26조).
  하. 사업시행자는 석유물류시설사업으로 조성 또는 설치된 토지 및 시설을 사업계획에 따른 석유물류단지 건설 목적이 아닌 다른 목적으로 매각·임대 또는 양도할 수 없도록 함(안 제27조).
  거. 석유등액체연료 거래업자를 석유물류시설사업의 시행자,「자본시장법」에 의한 투자매매업자·투자중개업자·겸영금융투자업자 및 지식경제부장관이 지정한 자로 하고 함(안 제28조)
  너. 석유거래업자에 대하여 신의성실 의무를 부과하고 직무관련 정보의 이용 금지, 손해배상 책임을 부과함(안 제29조, 제30조, 제31조)
  더. 지식경제부장관은 석유등액체연료의 공정한 가격형성과 그 매매, 그 밖에 거래의 안정성과 효율성을 도모하기 위하여 석유거래소를 설립할 수 있도록 함(안 제32조)
  러. 석유거래소는 석유시장의 개설·운영, 매매, 청산, 회원관리, 시장 감시 및 분쟁조정 등의 업무를 수행하도록 하고, 석유거래소가 아닌 자는 석유시장 또는 이와 유사한 시장을 개설할 수 없도록 함(안 제33조)
  머. 석유거래소가 아닌 자는 그 명칭 또는 상호에 “한국석유거래소”, “한국액체연료거래소”, “한국에너지거래소”, “한국석유시장” 또는 이와 유사한 명칭을 사용할 수 없도록 함(안 제34조) 
  버. 석유거래소의 회원이 아닌 자는 석유시장 내에서 석유등액체연료의 매매거래를 할 수 없도록 하고, 석유거래소는 지식경제부장관의 승인을 받아 회원관리규정을 정하도록 함(안 제35조)
  서. 석유거래소는 대통령령이 정하는 바에 따라 석유시장에서의 석유등액체연료의 일일거래량, 그 가격, 최고·최저 및 최종가격을 표시하는 시세를 공표하도록 함(안 제37조)
  어. 석유거래소에는 석유시장 감시위원회를 두도록 하고, 감시위원회는 석유시장 감시규정을 제정하여 업무를 수행하도록 함(안 제38조, 제39조)
  저. 석유물류시설사업의 원활한 시행과 석유거래업의 활성화를 도모하기 위하여 필요한 경우「농지법」및「산지관리법」에서 정하는 바에 따라 농지보전부담금 또는 대체산림자원조성비를 감면해 주거나,「조세특례제한법」또는「지방세특례제한법」에 따른 조세를 감면해 줄 수 있도록 함(안 제42조 및 제43조).
  처. 거짓이나 그 밖의 부정한 방법으로 사업시행자로 지정 받거나 석유물류시설사업실시계획을 승인받은 자는 3년 이하의 징역 또는 5천만원 이하의 벌금에 처하도록 함(안 제49조).","강길부,김기현,김소남,배은희,신영수,안효대,윤상현",지식경제위원회
김기현,72,1813090,PRC_E1Z1R0B9Q0I1A1A1G1S2C5W1T7Q5B3,녹색건축물 조성지원법안,의결,2011-09-01,2011-12-30,대안폐기,"제안이유
  현재 우리나라는 건축물에 대한 국가 온실가스 감축목표(31%)가 설정되어 있음. 그러나 ？건축법？에 따른 친환경건축물 인증제도는 신축 공동주택 및 업무용 건축물 위주로 운영되어 친환경건축물 확산을 위한 실효성이 낮은 실정임.
  특히 660만동에 이르는 기존건축물의 녹색화를 유도하기 위한 수단이 미흡하고 친환경건축물 인증제도, 주택성능등급표시제도 등 녹색건축물 관련 인증제도가 중복적으로 운영되어 민간의 비용증가 및 국가의 대표 브랜드 육성에 어려움이 있을 뿐만 아니라, 건축물 에너지 소비총량제, 에너지절약계획서 제출 등 규정이 「건축법」의 하위규칙 또는 고시기준으로 운영되는등 법 체계가 불합리함.
  또한, 사회적인 에너지 절약 의식을 확산시키기 위해서는 선진국과 같이 건축물 에너지소비증명제 및 녹색건축물 조성사업 지원 등 제도도입이 필요하며 에너지 목표관리제, 녹색건축물 배출량 관리, 자금지원 등 「저탄소 녹색성장기본법」에서 녹색건축물에 대하여 제시하고 있는 기본 방향에 대한 구체화된 실행규정을 마련할 필요가 있음.
 이에 ？저탄소 녹색성장 기본법？에 따른 녹색건축물의 조성에 필요한 사항을 정하고, 건축물 온실가스 배출량 감축과 녹색건축물의 확대를 위한 방안을 두는 제도적 장치를 마련함으로써 저탄소 녹색성장 실현 및 국민의 복리향상에 기여하려는 것임.
주요내용
  가. 국토해양부장관은 녹색건축물 조성 촉진을 위하여 5년마다 녹색건축물 조성기본계획을 수립하도록 하고, 시·도지사는 녹색건축 기본계획에 따라 5년 단위의 녹색건축물조성계획을 수립하도록 함(안 제6조·제7조)
  나. 건축물 분야의 온실가스 배출 및 에너지 사용량과 관련된 정보 및 통계관리를 위하여 국토해양부장관은 건축물 에너지 및 온실가스 정보체계를 구축하도록 함(안 제10조)
  다. 건축법에 따른 허가권자는 관할 지역의 건축물에 대하여 에너지 소비 총량을 설정할 수 있고, 국토해양부장관은 허가권자가 에너지소비 총량을 달성하기 위한 계획을 수립하여 협약을 체결하면 해당 지방자치단체에 행정적·재정적 지원을 할 수 있도록 함(안 제11조)
  라. 국토해양부장관은 「저탄소 녹색성장 기본법」에서 정하는 건축 부문의 중장기 및 기간별 온실가스 배출량 목표 관리를 위하여 신축 및 기존 건축물의 에너지 소비 총량을 제한할 수 있도록 함(안 제12조)
  마. 건축주가 기존 건축물의 에너지효율을 높이기 위하여 건축물을 개·보수하는 경우에는 국토해양부장관이 정하여 고시하는 기준에 적합하게 하도록 함(안 제13조)
  바. 국토해양부장관은 친화적인 건축물의 공급 확대 및 에너지 성능이 높은 건축물을 확대하기 위하여 녹색건축인증제 및 건축물의 에너지효율등급 인증제를 시행할 수 있도록 하고, 허가권자는 녹색건축물의 건축을 활성화하기 위하여 대통령령이 정한 기준에 적합한 건축물은 용적률 등 건축기준을 완화할 수 있도록 함(안 15조부터 안 제17조까지)
  사. 건축물의 소유자가 건축물을 매매하거나, 임대하는 경우에는 거래계약서에 건축물 에너지효율등급 평가서를 첨부하도록 하고 첨부하여야 하는 대상 건축물의 용도 및 규모는 대통령령으로 정하도록 함(안 제18조)
  아. 국토해양부장관은 녹색건축물 관련 전문인력의 양성 및 고용 촉진을 위하여 필요한 시책을 마련하도록 하고 녹색건축물 전문인력의 고용을 확대하기 위하여 예산의 범위에서 그 비용을 지원할 수 있도록 함(안 제21조)
  자. 국토해양부장관은 녹색건축물 조성 기술의 연구ㆍ개발 및 보급을 효율적으로 추진하기 위하여 관련 전문기관을 녹색건축센터로 지정할 수 있도록 하고 업무수행에 필요한 자금의 일부를 예산의 범위에서 출연하거나 지원을 할 수 있도록 함(안 제23조)
  차. 국가 등은 녹색건축물 조성을 위한 사업에 대하여  보조금의 지급등 필요한 지원을 할 수 있으며, 소득세ㆍ법인세ㆍ취득세ㆍ재산세ㆍ등록세 등을 감면할 수 있도록 함(안 제25조)","김기현,김성태,김정,나성린,안홍준,유기준,윤상현",국토해양위원회
김기현,72,1812085,PRC_C1L1U0K5A3L1S1V7P2L0G2P8W4X5A6,하천법 일부개정법률안,의결,2011-05-31,2011-12-29,수정가결,"제안이유 및 주요내용
  현재 국가하천의 유지·보수는 시·도의 비용 부담으로 시·도지사가 담당하고 있으며 실질적인 유지·보수는 시·군에 재위임 되어 시행되고 있으나 관련 지자체의 재원, 전문성, 관심 등의 부족으로 효율적이고 체계적인 국가하천 관리가 이루어지지 못하고 있는 실정임.
  이에 홍수로 인한 재해의 방지와 수자원의 효율적인 운영을 위하여 국가하천의 중요한 하천시설 및 일부 구간의 유지·보수를 국토해양부장관이 직접 수행하거나 하천과 관련된 기관에 위탁하여 시행하도록 함으로써 국가하천의 효율적이고 체계적인 관리·보존을 도모하고자 함.","공성진,김광림,김기현,백성운,송광호,이경재,이명수",국토해양위원회
김기현,72,1811783,PRC_N1S1P0J5G1O1F1R8U4U4I3H4R7J8S9,해운법 일부개정법률안,계류,2011-05-11,"","","제안이유
  최근 바다에 대한 접근성이 향상되고 국민의 여가활동이 다양화 되면서 해양관광·레저 등의 목적으로 도서를 찾는 여객선의 이용객이 매년 지속적으로 증가하고 있어 국민의 생명과 재산을 적극적으로 보호하고, 고객의 요구수준에 부응하는 고품질의 안전서비스 제공이 필요함. 
  특히, 여객선 안전사고는 막대한 인명피해는 물론 국가 이미지 훼손을 초래할 수 있음.
  따라서, 현재 해양경찰청이 수행하고 있는 여객선 안전관리 업무에 대해 법률상 위임근거 규정을 명확히 함으로써 행정의 책임성을 확보하여 여객선 안전관리 및 안전사고 예방에 최선을 다하고자 함.
주요내용
  국토해양부장관의 권한을 해양경찰청장에게 위임하는 근거를 법률에 명시하여 행정의 책임성을 확보하고자 함(안 제53조제1항).","김기현,김충환,박순자,유성엽,이경재,이병석,이은재",국토해양위원회
김기현,72,1811516,PRC_C1S1Y0J4E1Z5E1V7H2Q5H2E6A8X2Y9,지적재조사에 관한 특별법안,의결,2011-04-15,2011-08-23,대안폐기,"","강길부,권선택,김기현,김영록,노영민,성윤환,송광호",국토해양위원회
김기현,72,1811499,PRC_F1D1Z0I4F1P4U1Z3G0K6K1C8G0U5P5,건축법 일부개정법률안,의결,2011-04-14,2011-08-23,대안폐기,"제안이유 및 주요내용
  현재 구조안전을 위한 내진설계의 의무는 대부분 3층 이상의 건축물에 한하여 부여되고 있어 2층 이하 소규모 건축물은 지진 등에 무방비로 노출될 수밖에 없는 실정임. 
  또한 건축물의 구조안전 및 내진설계 등을 확인하는 공무원의 경우 해당 분야에 대한 전문성 부족으로 구조안전 확인서의 부실여부를 확인하지 못하고 있음. 
  이에 지진발생 시 재해를 입을 우려가 있는 모든 건축물에 대하여는 내진설계기준(耐震設計基準)을 정하도록 하고, 또한 해당 건축물에 대한 건축허가 또는 신고 시에 전자정보처리 시스템을 활용하여 내진설계 여부를 확인하도록 함으로써, 지진으로 인한 건축물의 붕괴 등을 예방하려는 것임(안 제48조의2 신설).","김기현,김성회,김정,김혜성,나성린,신성범,안홍준",국토해양위원회
김기현,72,1811338,PRC_E1J1R0Z3L2N9N1E4Y2C4U0P0S2O0O0,교통시설특별회계법 일부개정법률안,의결,2011-03-29,2011-12-29,대안폐기,"제안이유
  교통시설특별회계는 도로·철도·공항 및 항만의 확충에 필요한 재원의 효율적 관리·운용을 위하여 도로계정·철도계정·교통체계관리계정·공항계정·광역교통시설계정 및 항만계정으로 구분하여 각각 운용하고 있음. 예산운영의 효율성을 확보하기 위하여 다른 특별회계와 같이 이월근거 조항을 마련하는 등 현행 제도의 운영상 나타난 일부 미비점을 개선ㆍ보완하려는 것임.
주요내용
   가. 교통시설특별회계 세출예산 중 당해 회계연도에 지출하지 아니  한 경우 다음 회계연도에 이월하여 사용할 수 있도록 함(안 제11조의2 신설).
  나. 광역교통시설부담금이 국가균형발전 특별법의 광역·지역발전특별회계에 귀속됨에 따라 광역교통시설계정을 삭제함
      (안 제2조제1호, 제3조제2항·제3항 및 제7조의2).","강길부,김기현,김세연,김충환,박순자,안효대,유기준",국토해양위원회
김기현,72,1811182,PRC_A1G1U0A3V1H6H1N5G2M0A0J5G6F2Z9,철도안전법 일부개정법률안,계류,2011-03-16,"","","제안이유 및 주요내용
  항공기 내에 있는 승객은 항공기와 승객의 안전한 운항과 여행을 위하여 ‘다른 사람에게 성적 수치심을 일으키는 행위’를 하지 못하도록 하고 위반시 벌금을 부과할 수 있도록 규정하고 있으나, 이와 유사한 환경인 여객열차 안에서는 위와 같은 행위를 금지하는 규정이 없음. 
  KTX승무원에 대하여 설문조사를 실시한 결과 조사대상 중 상당수가 여객으로부터 성희롱을 당한 경험이 있으며 그로 인해 심각한 스트레스를 받고 있는 것으로 나타나는 등 여객열차안에서도 성희롱 등 행위를 금지하여 승무원을 포함한 여객들이 안전하고 편안한 철도 서비스를 누리도록 할 필요가 있음.
  이에 여객열차안에서의 금지행위에 ‘다른 사람에게 성적 수치심을 일으키는 행위’를 추가하고 위반시 벌금을 부과할 수 있도록 하려는 것임(안 제47조제4호 신설).","강기갑,강길부,강용석,김기현,김소남,김정권,김태원",국토해양위원회
김기현,72,1810377,PRC_M1L0M1C2V2L3R1I4Y3V9H1V4R7K7N5,건설산업기본법 일부개정법률안,의결,2010-12-23,2011-04-29,대안폐기,"제안이유 및 주요내용
  저가 하도급으로 인한 품질저하 및 부실시공을 방지하기 위하여 공공기관이 발주하는 건설공사 중 하도급계약금액이 현저히 부적당하다고 인정되거나 국토해양부령이 정하는 비율에 의한 금액에 미달하는 경우에는 하도급계약내용의 적정성 등을 심사하도록 하고 있음. 
  그러나 일부 건설공사의 경우에는 현저히 저가로 낙찰되는 등 실제 공사계약과정에서 실효성이 부족한 실정임.
  이에 공공기관이 하도급계약 적정성을 심사한 결과, 하도급계약이 적정하지 않다고 판단되는 경우 하도급계약 등의 변경을 요구하도록 의무화하고, 건설공사를 발주하는 공공기관별로 하도급계약심사위원회를 설치하여 하도급계약 적정성 심사의 내실을 기하도록 하려는 것임(안 제31조).","강길부,강용석,공성진,권영진,김기현,김성태,김호연",국토해양위원회
김기현,72,1809709,PRC_M1J0M1O0B2O9B1M1N0F8P4R0T5F3J9,하도급거래 공정화에 관한 법률 일부개정법률안,의결,2010-10-29,2011-03-11,대안폐기,"제안이유 및 주요내용
  최근 우리 경제는 금융위기를 극복하고 대기업을 중심으로 빠르게 회복되는 추세를 보이고 있는 반면, 고용에 있어서 대부분을 차지하는 중소기업의 수익개선을 통한 경영환경은 좀처럼 나아지지 않고 있어 경제 전반에서 체감할 수 있는 경제호전효과는 부족한 실정임. 
  이러한 현상은 대부분의 중소기업이 독자적인 판로를 갖고 있기보다 주로 대기업으로부터 제조 등을 위탁 받아 제품을 납품하는 구조로 대기업 의존비율이 높은 데에도 그 큰 원인이 있음. 결국, 중소기업의 수익개선은 대기업의 자발적인 이윤재분배, 협상에 의한 원·재료 가격 상승분 반영, 부당한 하도급 거래행위의 근절 등 조치가 없이는 매우 어려운 현실임. 
  이에 원·재료 가격 변동에 따른 하도급대금 조정신청 시 중소기업의 익명성을 보장하고 교섭력을 강화하기 위하여 신청과 협의를 중소기업협동조합 등에 위임할 수 있게 하고, 원사업자에 의한 기술탈취·유용 행위로 손해를 입은 경우 그 손해의 3배까지 손해배상을 받을 수 있도록 ‘징벌적 손해배상제도’를 도입하려는 것임(안 제16조의2, 제35조 신설).","권영진,김기현,김성식,박민식,유성엽,이범래,이인기",정무위원회
